3.605600,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,1.414200,1.000000,2.000000,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300
3.605600,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,4.000000,3.000000,2.000000,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300
3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400
3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400
3.605600,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,4.000000,5.000000,4.000000,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600
3.605600,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,2.236100,1.414200,1.000000,1.414200,2.236100,1.414200,1.000000,2.000000,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400
3.605600,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,2.000000,3.000000,4.000000,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,4.472100,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600
3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400
3.605600,4.472100,3.000000,4.000000,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,1.414200,1.000000,1.414200,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,3.605600,3.162300,3.605600,3.162300,4.123100,4.000000,3.000000,4.000000,4.123100,4.000000,4.123100,4.000000,1.000000,4.000000,4.123100,4.000000,1.000000,4.000000,1.000000,4.000000,3.000000,4.000000,4.123100,3.162300,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100
3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400,3.605600,4.242600,5.000000,2.236100,2.828400
